air_store_id,visit_date,visitors,day_of_week,holiday_flg,month,day,year,week_of_year,day_of_week_num,is_weekend,air_genre_name,air_area_name,latitude,longitude,reserved_visitors_sum,reservation_count,reserved_visitors_mean,avg_reserve_lead_days,has_reservation_data,visitors_lag_1,visitors_lag_7,visitors_lag_14,visitors_lag_28,visitors_rolling_7_mean,visitors_rolling_14_mean,visitors_rolling_28_mean
air_a083834e7ffe187e,2016-08-10,35,Wednesday,0,8,10,2016,32,2,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,19.0,33.0,9.0,13.0,21.857142857142858,21.285714285714285,21.392857142857142
air_a083834e7ffe187e,2016-08-11,22,Thursday,1,8,11,2016,32,3,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,35.0,12.0,8.0,27.0,22.142857142857142,23.142857142857142,22.178571428571427
air_a083834e7ffe187e,2016-08-12,39,Friday,0,8,12,2016,32,4,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,22.0,17.0,38.0,5.0,23.571428571428573,24.142857142857142,22.0
air_a083834e7ffe187e,2016-08-13,23,Saturday,1,8,13,2016,32,5,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,39.0,27.0,60.0,31.0,26.714285714285715,24.214285714285715,23.214285714285715
air_a083834e7ffe187e,2016-08-14,9,Sunday,1,8,14,2016,32,6,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,23.0,35.0,16.0,32.0,26.142857142857142,21.571428571428573,22.928571428571427
air_a083834e7ffe187e,2016-08-15,26,Monday,1,8,15,2016,33,0,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,9.0,10.0,3.0,24.0,22.428571428571427,21.071428571428573,22.107142857142858
air_a083834e7ffe187e,2016-08-16,20,Tuesday,0,8,16,2016,33,1,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,26.0,19.0,11.0,14.0,24.714285714285715,22.714285714285715,22.178571428571427
air_a083834e7ffe187e,2016-08-17,17,Wednesday,0,8,17,2016,33,2,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,20.0,35.0,33.0,19.0,24.857142857142858,23.357142857142858,22.392857142857142
air_a083834e7ffe187e,2016-08-18,9,Thursday,0,8,18,2016,33,3,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,17.0,22.0,12.0,7.0,22.285714285714285,22.214285714285715,22.321428571428573
air_a083834e7ffe187e,2016-08-19,21,Friday,0,8,19,2016,33,4,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,9.0,39.0,17.0,52.0,20.428571428571427,22.0,22.392857142857142
air_a083834e7ffe187e,2016-08-20,26,Saturday,0,8,20,2016,33,5,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,21.0,23.0,27.0,36.0,17.857142857142858,22.285714285714285,21.285714285714285
air_a083834e7ffe187e,2016-08-21,18,Sunday,0,8,21,2016,33,6,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,26.0,9.0,35.0,9.0,18.285714285714285,22.214285714285715,20.928571428571427
air_a083834e7ffe187e,2016-08-22,2,Monday,0,8,22,2016,34,0,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,18.0,26.0,10.0,9.0,19.571428571428573,21.0,21.25
air_a083834e7ffe187e,2016-08-23,15,Tuesday,0,8,23,2016,34,1,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,2.0,20.0,19.0,23.0,16.142857142857142,20.428571428571427,21.0
air_a083834e7ffe187e,2016-08-24,26,Wednesday,0,8,24,2016,34,2,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,15.0,17.0,35.0,9.0,15.428571428571429,20.142857142857142,20.714285714285715
air_a083834e7ffe187e,2016-08-25,9,Thursday,0,8,25,2016,34,3,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,26.0,9.0,22.0,8.0,16.714285714285715,19.5,21.321428571428573
air_a083834e7ffe187e,2016-08-26,44,Friday,0,8,26,2016,34,4,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,9.0,21.0,39.0,38.0,16.714285714285715,18.571428571428573,21.357142857142858
air_a083834e7ffe187e,2016-08-27,31,Saturday,0,8,27,2016,34,5,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,44.0,26.0,23.0,60.0,20.0,18.928571428571427,21.571428571428573
air_a083834e7ffe187e,2016-08-28,31,Sunday,0,8,28,2016,34,6,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,31.0,18.0,9.0,16.0,20.714285714285715,19.5,20.535714285714285
air_a083834e7ffe187e,2016-08-29,31,Monday,0,8,29,2016,35,0,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,31.0,2.0,26.0,3.0,22.571428571428573,21.071428571428573,21.071428571428573
air_a083834e7ffe187e,2016-08-30,2,Tuesday,0,8,30,2016,35,1,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,31.0,15.0,20.0,11.0,26.714285714285715,21.428571428571427,22.071428571428573
air_a083834e7ffe187e,2016-08-31,34,Wednesday,0,8,31,2016,35,2,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,2.0,26.0,17.0,33.0,24.857142857142858,20.142857142857142,21.75
air_a083834e7ffe187e,2016-09-01,14,Thursday,0,9,1,2016,35,3,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,34.0,9.0,9.0,12.0,26.0,21.357142857142858,21.785714285714285
air_a083834e7ffe187e,2016-09-02,11,Friday,0,9,2,2016,35,4,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,14.0,44.0,21.0,17.0,26.714285714285715,21.714285714285715,21.857142857142858
air_a083834e7ffe187e,2016-09-03,55,Saturday,0,9,3,2016,35,5,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,11.0,31.0,26.0,27.0,22.0,21.0,21.642857142857142
air_a083834e7ffe187e,2016-09-04,8,Sunday,0,9,4,2016,35,6,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,55.0,31.0,18.0,35.0,25.428571428571427,23.071428571428573,22.642857142857142
air_a083834e7ffe187e,2016-09-05,25,Monday,0,9,5,2016,36,0,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,8.0,31.0,2.0,10.0,22.142857142857142,22.357142857142858,21.678571428571427
air_a083834e7ffe187e,2016-09-06,4,Tuesday,0,9,6,2016,36,1,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,25.0,2.0,15.0,19.0,21.285714285714285,24.0,22.214285714285715
air_a083834e7ffe187e,2016-09-07,30,Wednesday,0,9,7,2016,36,2,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,4.0,34.0,26.0,35.0,21.571428571428573,23.214285714285715,21.678571428571427
air_a083834e7ffe187e,2016-09-08,2,Thursday,0,9,8,2016,36,3,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,30.0,14.0,9.0,22.0,21.0,23.5,21.5
air_a083834e7ffe187e,2016-09-09,27,Friday,0,9,9,2016,36,4,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,2.0,11.0,44.0,39.0,19.285714285714285,23.0,20.785714285714285
air_a083834e7ffe187e,2016-09-10,33,Saturday,0,9,10,2016,36,5,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,27.0,55.0,31.0,23.0,21.571428571428573,21.785714285714285,20.357142857142858
air_a083834e7ffe187e,2016-09-11,48,Sunday,0,9,11,2016,36,6,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,33.0,8.0,31.0,9.0,18.428571428571427,21.928571428571427,20.714285714285715
air_a083834e7ffe187e,2016-09-12,7,Monday,0,9,12,2016,37,0,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,48.0,25.0,31.0,26.0,24.142857142857142,23.142857142857142,22.107142857142858
air_a083834e7ffe187e,2016-09-13,10,Tuesday,0,9,13,2016,37,1,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,7.0,4.0,2.0,20.0,21.571428571428573,21.428571428571427,21.428571428571427
air_a083834e7ffe187e,2016-09-14,13,Wednesday,0,9,14,2016,37,2,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,10.0,30.0,34.0,17.0,22.428571428571427,22.0,21.071428571428573
air_a083834e7ffe187e,2016-09-15,5,Thursday,0,9,15,2016,37,3,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,13.0,2.0,14.0,9.0,20.0,20.5,20.928571428571427
air_a083834e7ffe187e,2016-09-16,41,Friday,0,9,16,2016,37,4,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,5.0,27.0,11.0,21.0,20.428571428571427,19.857142857142858,20.785714285714285
air_a083834e7ffe187e,2016-09-17,38,Saturday,0,9,17,2016,37,5,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,41.0,33.0,55.0,26.0,22.428571428571427,22.0,21.5
air_a083834e7ffe187e,2016-09-18,41,Sunday,0,9,18,2016,37,6,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,38.0,48.0,8.0,18.0,23.142857142857142,20.785714285714285,21.928571428571427
air_a083834e7ffe187e,2016-09-19,21,Monday,1,9,19,2016,38,0,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,41.0,7.0,25.0,2.0,22.142857142857142,23.142857142857142,22.75
air_a083834e7ffe187e,2016-09-20,12,Tuesday,0,9,20,2016,38,1,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,21.0,10.0,4.0,15.0,24.142857142857142,22.857142857142858,23.428571428571427
air_a083834e7ffe187e,2016-09-21,49,Wednesday,0,9,21,2016,38,2,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,12.0,13.0,30.0,26.0,24.428571428571427,23.428571428571427,23.321428571428573
air_a083834e7ffe187e,2016-09-22,31,Thursday,1,9,22,2016,38,3,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,49.0,5.0,2.0,9.0,29.571428571428573,24.785714285714285,24.142857142857142
air_a083834e7ffe187e,2016-09-23,36,Friday,0,9,23,2016,38,4,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,31.0,41.0,27.0,44.0,33.285714285714285,26.857142857142858,24.928571428571427
air_a083834e7ffe187e,2016-09-24,38,Saturday,0,9,24,2016,38,5,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,36.0,38.0,33.0,31.0,32.57142857142857,27.5,24.642857142857142
air_a083834e7ffe187e,2016-09-25,39,Sunday,0,9,25,2016,38,6,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,38.0,41.0,48.0,31.0,32.57142857142857,27.857142857142858,24.892857142857142
air_a083834e7ffe187e,2016-09-26,7,Monday,0,9,26,2016,39,0,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,39.0,21.0,7.0,31.0,32.285714285714285,27.214285714285715,25.178571428571427
air_a083834e7ffe187e,2016-09-27,33,Tuesday,0,9,27,2016,39,1,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,7.0,12.0,10.0,2.0,30.285714285714285,27.214285714285715,24.321428571428573
air_a083834e7ffe187e,2016-09-28,41,Wednesday,0,9,28,2016,39,2,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,33.0,49.0,13.0,34.0,33.285714285714285,28.857142857142858,25.428571428571427
air_a083834e7ffe187e,2016-09-29,11,Thursday,0,9,29,2016,39,3,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,41.0,31.0,5.0,14.0,32.142857142857146,30.857142857142858,25.678571428571427
air_a083834e7ffe187e,2016-09-30,38,Friday,0,9,30,2016,39,4,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,11.0,36.0,41.0,11.0,29.285714285714285,31.285714285714285,25.571428571428573
air_a083834e7ffe187e,2016-10-01,28,Saturday,0,10,1,2016,39,5,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,38.0,38.0,38.0,55.0,29.571428571428573,31.071428571428573,26.535714285714285
air_a083834e7ffe187e,2016-10-02,20,Sunday,0,10,2,2016,39,6,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,28.0,39.0,41.0,8.0,28.142857142857142,30.357142857142858,25.571428571428573
air_a083834e7ffe187e,2016-10-03,12,Monday,0,10,3,2016,40,0,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,20.0,7.0,21.0,25.0,25.428571428571427,28.857142857142858,26.0
air_a083834e7ffe187e,2016-10-04,19,Tuesday,0,10,4,2016,40,1,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,12.0,33.0,12.0,4.0,26.142857142857142,28.214285714285715,25.535714285714285
air_a083834e7ffe187e,2016-10-05,16,Wednesday,0,10,5,2016,40,2,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,19.0,41.0,49.0,30.0,24.142857142857142,28.714285714285715,26.071428571428573
air_a083834e7ffe187e,2016-10-06,26,Thursday,0,10,6,2016,40,3,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,16.0,11.0,31.0,2.0,20.571428571428573,26.357142857142858,25.571428571428573
air_a083834e7ffe187e,2016-10-07,52,Friday,0,10,7,2016,40,4,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,26.0,38.0,36.0,27.0,22.714285714285715,26.0,26.428571428571427
air_a083834e7ffe187e,2016-10-08,45,Saturday,0,10,8,2016,40,5,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,52.0,28.0,38.0,33.0,24.714285714285715,27.142857142857142,27.321428571428573
air_a083834e7ffe187e,2016-10-09,21,Sunday,0,10,9,2016,40,6,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,45.0,20.0,39.0,48.0,27.142857142857142,27.642857142857142,27.75
air_a083834e7ffe187e,2016-10-10,31,Monday,1,10,10,2016,41,0,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,21.0,12.0,7.0,7.0,27.285714285714285,26.357142857142858,26.785714285714285
air_a083834e7ffe187e,2016-10-11,45,Tuesday,0,10,11,2016,41,1,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,31.0,19.0,33.0,10.0,30.0,28.071428571428573,27.642857142857142
air_a083834e7ffe187e,2016-10-12,11,Wednesday,0,10,12,2016,41,2,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,45.0,16.0,41.0,13.0,33.714285714285715,28.928571428571427,28.892857142857142
air_a083834e7ffe187e,2016-10-13,26,Thursday,0,10,13,2016,41,3,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,11.0,26.0,11.0,5.0,33.0,26.785714285714285,28.821428571428573
air_a083834e7ffe187e,2016-10-14,47,Friday,0,10,14,2016,41,4,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,26.0,52.0,38.0,41.0,33.0,27.857142857142858,29.571428571428573
air_a083834e7ffe187e,2016-10-15,47,Saturday,0,10,15,2016,41,5,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,47.0,45.0,28.0,38.0,32.285714285714285,28.5,29.785714285714285
air_a083834e7ffe187e,2016-10-16,11,Sunday,0,10,16,2016,41,6,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,47.0,21.0,20.0,41.0,32.57142857142857,29.857142857142858,30.107142857142858
air_a083834e7ffe187e,2016-10-17,12,Monday,0,10,17,2016,42,0,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,11.0,31.0,12.0,21.0,31.142857142857142,29.214285714285715,29.035714285714285
air_a083834e7ffe187e,2016-10-18,32,Tuesday,0,10,18,2016,42,1,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,12.0,45.0,19.0,12.0,28.428571428571427,29.214285714285715,28.714285714285715
air_a083834e7ffe187e,2016-10-19,34,Wednesday,0,10,19,2016,42,2,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,32.0,11.0,16.0,49.0,26.571428571428573,30.142857142857142,29.428571428571427
air_a083834e7ffe187e,2016-10-20,15,Thursday,0,10,20,2016,42,3,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,34.0,26.0,26.0,31.0,29.857142857142858,31.428571428571427,28.892857142857142
air_a083834e7ffe187e,2016-10-21,42,Friday,0,10,21,2016,42,4,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,15.0,47.0,52.0,36.0,28.285714285714285,30.642857142857142,28.321428571428573
air_a083834e7ffe187e,2016-10-22,56,Saturday,0,10,22,2016,42,5,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,42.0,47.0,45.0,38.0,27.571428571428573,29.928571428571427,28.535714285714285
air_a083834e7ffe187e,2016-10-23,32,Sunday,0,10,23,2016,42,6,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,56.0,11.0,21.0,39.0,28.857142857142858,30.714285714285715,29.178571428571427
air_a083834e7ffe187e,2016-10-24,11,Monday,0,10,24,2016,43,0,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,32.0,12.0,31.0,7.0,31.857142857142858,31.5,28.928571428571427
air_a083834e7ffe187e,2016-10-25,29,Tuesday,0,10,25,2016,43,1,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,11.0,32.0,45.0,33.0,31.714285714285715,30.071428571428573,29.071428571428573
air_a083834e7ffe187e,2016-10-26,30,Wednesday,0,10,26,2016,43,2,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,29.0,34.0,11.0,41.0,31.285714285714285,28.928571428571427,28.928571428571427
air_a083834e7ffe187e,2016-10-27,22,Thursday,0,10,27,2016,43,3,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,19.0,3.0,6.333333333333333,12.361111111111112,1,30.0,15.0,26.0,11.0,30.714285714285715,30.285714285714285,28.535714285714285
air_a083834e7ffe187e,2016-10-28,55,Friday,0,10,28,2016,43,4,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,32.0,6.0,5.333333333333333,3.798611111111111,1,22.0,42.0,47.0,38.0,31.714285714285715,30.0,28.928571428571427
air_a083834e7ffe187e,2016-10-29,47,Saturday,0,10,29,2016,43,5,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,25.0,3.0,8.333333333333334,8.347222222222223,1,55.0,56.0,47.0,28.0,33.57142857142857,30.571428571428573,29.535714285714285
air_a083834e7ffe187e,2016-10-30,32,Sunday,0,10,30,2016,43,6,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,47.0,32.0,11.0,20.0,32.285714285714285,30.571428571428573,30.214285714285715
air_a083834e7ffe187e,2016-10-31,27,Monday,0,10,31,2016,44,0,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,6.0,1.0,6.0,10.083333333333334,1,32.0,11.0,12.0,12.0,32.285714285714285,32.07142857142857,30.642857142857142
air_a083834e7ffe187e,2016-11-01,37,Tuesday,0,11,1,2016,44,1,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,28.0,4.0,7.0,2.7916666666666665,1,27.0,29.0,32.0,19.0,34.57142857142857,33.142857142857146,31.178571428571427
air_a083834e7ffe187e,2016-11-02,41,Wednesday,0,11,2,2016,44,2,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,25.0,5.0,5.0,3.5166666666666666,1,37.0,30.0,34.0,16.0,35.714285714285715,33.5,31.821428571428573
air_a083834e7ffe187e,2016-11-03,33,Thursday,1,11,3,2016,44,3,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,3.0,1.0,3.0,2.9166666666666665,1,41.0,22.0,15.0,26.0,37.285714285714285,34.0,32.714285714285715
air_a083834e7ffe187e,2016-11-04,22,Friday,0,11,4,2016,44,4,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,12.0,2.0,6.0,9.520833333333334,1,33.0,55.0,42.0,52.0,38.857142857142854,35.285714285714285,32.964285714285715
air_a083834e7ffe187e,2016-11-05,45,Saturday,0,11,5,2016,44,5,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,23.0,7.0,3.2857142857142856,4.767857142857143,1,22.0,47.0,56.0,45.0,34.142857142857146,33.857142857142854,31.892857142857142
air_a083834e7ffe187e,2016-11-06,26,Sunday,0,11,6,2016,44,6,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,2.0,1.0,2.0,1.8333333333333333,1,45.0,32.0,32.0,21.0,33.857142857142854,33.07142857142857,31.892857142857142
air_a083834e7ffe187e,2016-11-07,25,Monday,0,11,7,2016,45,0,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,12.0,2.0,6.0,12.166666666666668,1,26.0,27.0,11.0,31.0,33.0,32.642857142857146,32.07142857142857
air_a083834e7ffe187e,2016-11-08,13,Tuesday,0,11,8,2016,45,1,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,25.0,37.0,29.0,45.0,32.714285714285715,33.642857142857146,31.857142857142858
air_a083834e7ffe187e,2016-11-09,36,Wednesday,0,11,9,2016,45,2,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,18.0,1.0,18.0,13.0,1,13.0,41.0,30.0,11.0,29.285714285714285,32.5,30.714285714285715
air_a083834e7ffe187e,2016-11-10,32,Thursday,0,11,10,2016,45,3,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,28.0,3.0,9.333333333333334,7.138888888888888,1,36.0,33.0,22.0,26.0,28.571428571428573,32.92857142857143,31.607142857142858
air_a083834e7ffe187e,2016-11-11,38,Friday,0,11,11,2016,45,4,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,36.0,7.0,5.142857142857143,8.517857142857142,1,32.0,22.0,55.0,47.0,28.428571428571427,33.642857142857146,31.821428571428573
air_a083834e7ffe187e,2016-11-12,57,Saturday,0,11,12,2016,45,5,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,40.0,4.0,10.0,11.21875,1,38.0,45.0,47.0,47.0,30.714285714285715,32.42857142857143,31.5
air_a083834e7ffe187e,2016-11-13,22,Sunday,0,11,13,2016,45,6,1,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,0.0,0.0,0.0,0.0,1,57.0,26.0,32.0,11.0,32.42857142857143,33.142857142857146,31.857142857142858
air_a083834e7ffe187e,2016-11-14,31,Monday,0,11,14,2016,46,0,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,19.0,3.0,6.333333333333333,4.194444444444445,1,22.0,25.0,27.0,12.0,31.857142857142858,32.42857142857143,32.25
air_a083834e7ffe187e,2016-11-15,12,Tuesday,0,11,15,2016,46,1,0,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029,2.0,1.0,2.0,1.2916666666666667,1,31.0,13.0,37.0,32.0,32.714285714285715,32.714285714285715,32.92857142857143
